percentile,threshold_high,min_area,kernel_size,iterations,distance_thresh,F1,IoU,Precision,Recall
90,0.2521593,0,0,1,3,0.5871548246971224,0.4155832747712442,0.5569158328421931,0.6208661417314687
90,0.2521593,0,0,1,4,0.586839666357376,0.4152675760751877,0.5544658493863929,0.623228346455875
90,0.2521593,0,0,1,5,0.5855068897634194,0.41393406975696795,0.5510653080123308,0.6245406824138786
90,0.2521593,0,0,1,6,0.5844832873348148,0.4129116117847375,0.5486470926879117,0.6253280839886807
90,0.2521593,0,0,1,7,0.5830989360397559,0.4115311582941381,0.5459125257607672,0.6257217847760818
90,0.2521593,0,0,1,8,0.5825242718443044,0.41095890410923497,0.5447070914690593,0.6259842519676825
90,0.2521593,0,0,1,10,0.5817694369969645,0.4102079395081541,0.5429936305726307,0.6265091863508838
90,0.2521593,0,0,2,3,0.5871548246971224,0.4155832747712442,0.5569158328421931,0.6208661417314687
90,0.2521593,0,0,2,4,0.586839666357376,0.4152675760751877,0.5544658493863929,0.623228346455875
90,0.2521593,0,0,2,5,0.5855068897634194,0.41393406975696795,0.5510653080123308,0.6245406824138786
90,0.2521593,0,0,2,6,0.5844832873348148,0.4129116117847375,0.5486470926879117,0.6253280839886807
90,0.2521593,0,0,2,7,0.5830989360397559,0.4115311582941381,0.5459125257607672,0.6257217847760818
90,0.2521593,0,0,2,8,0.5825242718443044,0.41095890410923497,0.5447070914690593,0.6259842519676825
90,0.2521593,0,0,2,10,0.5817694369969645,0.4102079395081541,0.5429936305726307,0.6265091863508838
90,0.2521593,0,3,1,3,0.5975520195834776,0.4260778495370692,0.5598623853204588,0.6406824146973219
90,0.2521593,0,3,1,4,0.5966386554618215,0.42514970059843343,0.5565780504424488,0.6429133858259279
90,0.2521593,0,3,1,5,0.5948662065621777,0.4233520034464254,0.5521465497858483,0.6447506561671329
90,0.2521593,0,3,1,6,0.59372359686144,0.4221955196975176,0.5496089385468719,0.645538057741935
90,0.2521593,0,3,1,7,0.5924053679962734,0.4208636169299522,0.5470712459702711,0.645931758529336
90,0.2521593,0,3,1,8,0.5917422922047048,0.4201946056671046,0.5458476549500545,0.6460629921251364
90,0.2521593,0,3,1,10,0.5909799688133675,0.4194262364855542,0.5441793682344331,0.6465879265083379
90,0.2521593,0,3,2,3,0.6221574344019696,0.45154464663525046,0.5598111227696119,0.7001312335948817
90,0.2521593,0,3,2,4,0.6198356671677931,0.44910280060334634,0.5543365762776294,0.7028871391066891
90,0.2521593,0,3,2,5,0.6192007349560064,0.44843646041213536,0.5504287464265512,0.7076115485555018
90,0.2521593,0,3,2,6,0.6155161602915034,0.4445816864291464,0.5440894890652583,0.7085301837261043
90,0.2521593,0,3,2,7,0.6135498892608248,0.442532972884048,0.5407948743612565,0.7089238845135054
90,0.2521593,0,3,2,8,0.6126544959742529,0.44160196158525405,0.5393292074260937,0.7090551181093057
90,0.2521593,0,3,2,10,0.612032373082454,0.4409557984012062,0.5380634889038332,0.7095800524925071
90,0.2521593,0,5,1,3,0.6221574344019696,0.45154464663525046,0.5598111227696119,0.7001312335948817
90,0.2521593,0,5,1,4,0.6198356671677931,0.44910280060334634,0.5543365762776294,0.7028871391066891
90,0.2521593,0,5,1,5,0.6192007349560064,0.44843646041213536,0.5504287464265512,0.7076115485555018
90,0.2521593,0,5,1,6,0.6155161602915034,0.4445816864291464,0.5440894890652583,0.7085301837261043
90,0.2521593,0,5,1,7,0.6135498892608248,0.442532972884048,0.5407948743612565,0.7089238845135054
90,0.2521593,0,5,1,8,0.6126544959742529,0.44160196158525405,0.5393292074260937,0.7090551181093057
90,0.2521593,0,5,1,10,0.612032373082454,0.4409557984012062,0.5380634889038332,0.7095800524925071
90,0.2521593,0,5,2,3,0.6768700150890942,0.5115672857604174,0.5742501828816987,0.824146981626215
90,0.2521593,0,5,2,4,0.6739502999139493,0.5082390953146136,0.5693087224026698,0.8257217847758193
90,0.2521593,0,5,2,5,0.6710784054207892,0.5049796828933909,0.5624278995469318,0.8317585301826355
90,0.2521593,0,5,2,6,0.6669466610664285,0.5003150598609796,0.5558277913890831,0.8335958005238404
90,0.2521593,0,5,2,7,0.66412652017294,0.4971477690079728,0.5513476037780125,0.8349081364818439
90,0.2521593,0,5,2,8,0.6620933374905612,0.49487259167146136,0.5480984340040026,0.8359580052482468
90,0.2521593,0,5,2,10,0.660806618407104,0.4934362934359124,0.5452218430029477,0.8385826771642538
90,0.2521593,0,7,1,3,0.6498925703942949,0.48136359829091097,0.5709318497908097,0.754199475064627
90,0.2521593,0,7,1,4,0.6510063351456797,0.4825866511507916,0.5682685719873071,0.7619422572168478
90,0.2521593,0,7,1,5,0.6492495831013623,0.4806584362135961,0.5631629701055321,0.7664041994740598
90,0.2521593,0,7,1,6,0.6449015606900982,0.4759075370336351,0.556168553219294,0.7673228346446623
90,0.2521593,0,7,1,7,0.6413067309796967,0.4720025818940842,0.5506400602404455,0.7677165354320634
90,0.2521593,0,7,1,8,0.6400131262302341,0.4706024290191662,0.5486684171037616,0.7678477690278638
90,0.2521593,0,7,1,10,0.6389480002179085,0.4694515715198288,0.5468385168576194,0.7683727034110651
90,0.2521593,0,7,2,3,0.6605875343243041,0.49319201609121677,0.545758068658038,0.8366141732272485
90,0.2521593,0,7,2,4,0.6549389680989564,0.4869213757336331,0.5375484088225816,0.837926509185252
90,0.2521593,0,7,2,5,0.6500657961328828,0.48155368926178643,0.5290822211233077,0.8427821522298651
90,0.2521593,0,7,2,6,0.6449867214507967,0.4760002958357547,0.5216827429678839,0.84461942257107
90,0.2521593,0,7,2,7,0.6421917808215979,0.4729620661820581,0.5175431553588778,0.8459317585290735
90,0.2521593,0,7,2,8,0.6357054912579977,0.46595913652410226,0.508789909341341,0.8469816272954764
90,0.2521593,0,7,2,10,0.6328755071114752,0.4629245620304162,0.5042448788842555,0.8496062992114835
90,0.2521593,0,9,1,3,0.6768700150890942,0.5115672857604174,0.5742501828816987,0.824146981626215
90,0.2521593,0,9,1,4,0.6739502999139493,0.5082390953146136,0.5693087224026698,0.8257217847758193
90,0.2521593,0,9,1,5,0.6710784054207892,0.5049796828933909,0.5624278995469318,0.8317585301826355
90,0.2521593,0,9,1,6,0.6669466610664285,0.5003150598609796,0.5558277913890831,0.8335958005238404
90,0.2521593,0,9,1,7,0.66412652017294,0.4971477690079728,0.5513476037780125,0.8349081364818439
90,0.2521593,0,9,1,8,0.6620933374905612,0.49487259167146136,0.5480984340040026,0.8359580052482468
