percentile,threshold_high,min_area,kernel_size,iterations,distance_thresh,F1,IoU,Precision,Recall
90,0.24486578,0,0,1,3,0.5675198010076798,0.3961798574297238,0.5661486221750475,0.5688976377945291
90,0.24486578,0,0,1,4,0.5667777995681723,0.3954570333877071,0.5646737006635865,0.5688976377945291
90,0.24486578,0,0,1,5,0.5666144200623259,0.3952979770362718,0.5639625585016069,0.56929133858193
90,0.24486578,0,0,1,6,0.5665426538733982,0.39522812130006807,0.5635631736130846,0.5695538057735308
90,0.24486578,0,0,1,7,0.5662839248430543,0.39497633782272024,0.5630513751938725,0.5695538057735308
90,0.24486578,0,0,1,8,0.5660992630270879,0.39479668880160573,0.5626863736541389,0.5695538057735308
90,0.24486578,0,0,1,10,0.5658040544941231,0.3945095900369107,0.5621033544870326,0.5695538057735308
90,0.24486578,0,0,2,3,0.5675198010076798,0.3961798574297238,0.5661486221750475,0.5688976377945291
90,0.24486578,0,0,2,4,0.5667777995681723,0.3954570333877071,0.5646737006635865,0.5688976377945291
90,0.24486578,0,0,2,5,0.5666144200623259,0.3952979770362718,0.5639625585016069,0.56929133858193
90,0.24486578,0,0,2,6,0.5665426538733982,0.39522812130006807,0.5635631736130846,0.5695538057735308
90,0.24486578,0,0,2,7,0.5662839248430543,0.39497633782272024,0.5630513751938725,0.5695538057735308
90,0.24486578,0,0,2,8,0.5660992630270879,0.39479668880160573,0.5626863736541389,0.5695538057735308
90,0.24486578,0,0,2,10,0.5658040544941231,0.3945095900369107,0.5621033544870326,0.5695538057735308
90,0.24486578,0,3,1,3,0.5712633337613602,0.39983808581415864,0.5596826995711915,0.5833333333325678
90,0.24486578,0,3,1,4,0.5702739110907882,0.39886934673331037,0.5577864223860487,0.5833333333325678
90,0.24486578,0,3,1,5,0.5701102281462637,0.3987092147719624,0.557114228456216,0.5837270341199688
90,0.24486578,0,3,1,6,0.5700377890216037,0.3986383588637475,0.5567371450011801,0.5839895013115696
90,0.24486578,0,3,1,7,0.569709384201402,0.3983172216251357,0.5561109722562408,0.5839895013115696
90,0.24486578,0,3,1,8,0.5695999999996354,0.39821029082738413,0.5559025608987435,0.5839895013115696
90,0.24486578,0,3,1,10,0.5693085140404469,0.3979254225159636,0.5553475602139581,0.5839895013115696
90,0.24486578,0,3,2,3,0.5892278535180111,0.4176633732012327,0.5515623211622392,0.6324146981618998
90,0.24486578,0,3,2,4,0.5879338742142451,0.4163642647309345,0.5492989855231399,0.6324146981618998
90,0.24486578,0,3,2,5,0.5876840696114228,0.4161137440754708,0.547878375311382,0.6337270341199033
90,0.24486578,0,3,2,6,0.5873556230999468,0.4157844909196869,0.5471121177796748,0.633989501311504
90,0.24486578,0,3,2,7,0.5870344492371425,0.4154626762982323,0.546555040162296,0.633989501311504
90,0.24486578,0,3,2,8,0.5869274693229335,0.41535551543253774,0.546369599637473,0.633989501311504
90,0.24486578,0,3,2,10,0.5866423800846469,0.41507002319751257,0.5458757062140724,0.633989501311504
90,0.24486578,0,5,1,3,0.5892278535180111,0.4176633732012327,0.5515623211622392,0.6324146981618998
90,0.24486578,0,5,1,4,0.5879338742142451,0.4163642647309345,0.5492989855231399,0.6324146981618998
90,0.24486578,0,5,1,5,0.5876840696114228,0.4161137440754708,0.547878375311382,0.6337270341199033
90,0.24486578,0,5,1,6,0.5873556230999468,0.4157844909196869,0.5471121177796748,0.633989501311504
90,0.24486578,0,5,1,7,0.5870344492371425,0.4154626762982323,0.546555040162296,0.633989501311504
90,0.24486578,0,5,1,8,0.5869274693229335,0.41535551543253774,0.546369599637473,0.633989501311504
90,0.24486578,0,5,1,10,0.5866423800846469,0.41507002319751257,0.5458757062140724,0.633989501311504
90,0.24486578,0,5,2,3,0.6393360441148335,0.46987064024851,0.5554050130644,0.7531496062982243
90,0.24486578,0,5,2,4,0.6378438455122879,0.4682604438638477,0.5531566265054909,0.7531496062982243
90,0.24486578,0,5,2,5,0.6378920676916168,0.4683124241194105,0.5499477235998954,0.7593175853008408
90,0.24486578,0,5,2,6,0.6366778210540146,0.4670046676320079,0.546988406069802,0.7615485564294467
90,0.24486578,0,5,2,7,0.6361892232633688,0.4664790996780816,0.5462675327115256,0.7615485564294467
