percentile,threshold_high,min_area,kernel_size,iterations,distance_thresh,F1,IoU,Precision,Recall
90,0.019782595,0,0,1,3,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,1,4,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,1,5,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,1,6,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,1,7,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,1,8,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,1,10,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,2,3,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,2,4,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,2,5,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,2,6,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,2,7,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,2,8,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,0,2,10,0.22957527867910993,0.12967243165686643,0.24824534635299322,0.21351706036717386
90,0.019782595,0,3,1,3,0.2525172039114433,0.1445033991045063,0.2818108326592048,0.22874015748001478
90,0.019782595,0,3,1,4,0.2525172039114433,0.1445033991045063,0.2818108326592048,0.22874015748001478
90,0.019782595,0,3,1,5,0.2525172039114433,0.1445033991045063,0.2818108326592048,0.22874015748001478
90,0.019782595,0,3,1,6,0.2525172039114433,0.1445033991045063,0.2818108326592048,0.22874015748001478
90,0.019782595,0,3,1,7,0.2525172039114433,0.1445033991045063,0.2818108326592048,0.22874015748001478
90,0.019782595,0,3,1,8,0.2525172039114433,0.1445033991045063,0.2818108326592048,0.22874015748001478
90,0.019782595,0,3,1,10,0.2525172039114433,0.1445033991045063,0.2818108326592048,0.22874015748001478
90,0.019782595,0,3,2,3,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,3,2,4,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,3,2,5,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,3,2,6,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,3,2,7,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,3,2,8,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,3,2,10,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,5,1,3,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,5,1,4,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,5,1,5,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,5,1,6,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,5,1,7,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,5,1,8,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,5,1,10,0.2828565433305708,0.16472505091636275,0.30283061255009314,0.2653543307083132
90,0.019782595,0,5,2,3,0.3291639236337727,0.1970055161543112,0.30256353834271915,0.36089238845096994
90,0.019782595,0,5,2,4,0.3291639236337727,0.1970055161543112,0.30256353834271915,0.36089238845096994
90,0.019782595,0,5,2,5,0.3291639236337727,0.1970055161543112,0.30256353834271915,0.36089238845096994
90,0.019782595,0,5,2,6,0.3291639236337727,0.1970055161543112,0.30256353834271915,0.36089238845096994
90,0.019782595,0,5,2,7,0.3291639236337727,0.1970055161543112,0.30256353834271915,0.36089238845096994
90,0.019782595,0,5,2,8,0.3291639236337727,0.1970055161543112,0.30256353834271915,0.36089238845096994
90,0.019782595,0,5,2,10,0.3291639236337727,0.1970055161543112,0.30256353834271915,0.36089238845096994
90,0.019782595,0,7,1,3,0.3117349654069241,0.18464812041911524,0.3161090124118779,0.30748031496022643
90,0.019782595,0,7,1,4,0.3117349654069241,0.18464812041911524,0.3161090124118779,0.30748031496022643
90,0.019782595,0,7,1,5,0.3117349654069241,0.18464812041911524,0.3161090124118779,0.30748031496022643
90,0.019782595,0,7,1,6,0.3117349654069241,0.18464812041911524,0.3161090124118779,0.30748031496022643
90,0.019782595,0,7,1,7,0.3117349654069241,0.18464812041911524,0.3161090124118779,0.30748031496022643
90,0.019782595,0,7,1,8,0.3117349654069241,0.18464812041911524,0.3161090124118779,0.30748031496022643
