percentile,threshold_high,min_area,kernel_size,iterations,distance_thresh,F1,IoU,Precision,Recall
90,0.2881669,0,5,1,10,0.11581291759455557,0.06146572104013323,0.06146572104013323,0.999999999985207
90,0.2881669,0,5,2,3,0.10629766491067985,0.056132192975125686,0.056132192975125686,0.999999999985207
90,0.2881669,0,5,2,4,0.10461967035509973,0.05519719114880771,0.05519719114880771,0.999999999985207
90,0.2881669,0,5,2,5,0.10268874373378194,0.05412329863886779,0.05412329863886779,0.999999999985207
90,0.2881669,0,5,2,6,0.10098595757387138,0.053178099433564205,0.053178099433564205,0.999999999985207
90,0.2881669,0,5,2,7,0.09978596206354727,0.05251301172993668,0.05251301172993668,0.999999999985207
90,0.2881669,0,5,2,8,0.09926578560932506,0.05222496909761107,0.05222496909761107,0.999999999985207
90,0.2881669,0,5,2,10,0.09799231717032833,0.051520463379276335,0.051520463379276335,0.999999999985207
90,0.2881669,0,7,1,3,0.1146248410342394,0.06079683424762946,0.06079683424762946,0.999999999985207
90,0.2881669,0,7,1,4,0.11248855978025418,0.059596226747721415,0.059596226747721415,0.999999999985207
90,0.2881669,0,7,1,5,0.1093851132685199,0.05785689832244278,0.05785689832244278,0.999999999985207
90,0.2881669,0,7,1,6,0.10778061224481203,0.05695989214690178,0.05695989214690178,0.999999999985207
90,0.2881669,0,7,1,7,0.10725051562739389,0.05666387259006147,0.05666387259006147,0.999999999985207
90,0.2881669,0,7,1,8,0.10643993071948792,0.056211541659690493,0.056211541659690493,0.999999999985207
90,0.2881669,0,7,1,10,0.10597272299725194,0.05595100148977325,0.05595100148977325,0.999999999985207
90,0.2881669,0,7,2,3,0.09087853733945628,0.047602281529436234,0.047602281529436234,0.999999999985207
90,0.2881669,0,7,2,4,0.09002530296970966,0.04713429089384525,0.04713429089384525,0.999999999985207
90,0.2881669,0,7,2,5,0.08716956802057564,0.04557098557365136,0.04557098557365136,0.999999999985207
90,0.2881669,0,7,2,6,0.08686712927262473,0.04540569586240905,0.04540569586240905,0.999999999985207
90,0.2881669,0,7,2,7,0.08671669552941651,0.04532349983235311,0.04532349983235311,0.999999999985207
90,0.2881669,0,7,2,8,0.08631807444289961,0.045105758323850595,0.045105758323850595,0.999999999985207
90,0.2881669,0,7,2,10,0.08585762367429614,0.04485435604800952,0.04485435604800952,0.999999999985207
90,0.2881669,0,9,1,3,0.10629766491067985,0.056132192975125686,0.056132192975125686,0.999999999985207
90,0.2881669,0,9,1,4,0.10461967035509973,0.05519719114880771,0.05519719114880771,0.999999999985207
90,0.2881669,0,9,1,5,0.10268874373378194,0.05412329863886779,0.05412329863886779,0.999999999985207
90,0.2881669,0,9,1,6,0.10098595757387138,0.053178099433564205,0.053178099433564205,0.999999999985207
90,0.2881669,0,9,1,7,0.09978596206354727,0.05251301172993668,0.05251301172993668,0.999999999985207
90,0.2881669,0,9,1,8,0.09926578560932506,0.05222496909761107,0.05222496909761107,0.999999999985207
90,0.2881669,0,9,1,10,0.09799231717032833,0.051520463379276335,0.051520463379276335,0.999999999985207
90,0.2881669,0,9,2,3,0.08744017591509025,0.045718923305798916,0.045718923305798916,0.999999999985207
90,0.2881669,0,9,2,4,0.08653353814638598,0.04522344126301497,0.04522344126301497,0.999999999985207
90,0.2881669,0,9,2,5,0.08542904081885161,0.04462046204617517,0.04462046204617517,0.999999999985207
90,0.2881669,0,9,2,6,0.0850474932376643,0.044412325077166796,0.044412325077166796,0.999999999985207
90,0.2881669,0,9,2,7,0.0843997752668179,0.04405918008209342,0.04405918008209342,0.999999999985207
90,0.2881669,0,9,2,8,0.08380338436739367,0.043734230445724435,0.043734230445724435,0.999999999985207
90,0.2881669,0,9,2,10,0.08332306175269116,0.04347266881026143,0.04347266881026143,0.999999999985207
90,0.2881669,10,0,1,3,0.13069908814576423,0.06991869918691607,0.07015444855332809,0.954142011820205
90,0.2881669,10,0,1,4,0.12923877163136016,0.06908352047901926,0.06930586846897402,0.9556213017610115
90,0.2881669,10,0,1,5,0.12816188870139056,0.0684684684683959,0.06868686868679565,0.9556213017610115
90,0.2881669,10,0,1,6,0.1277563532086149,0.0682370339071847,0.06845395782550762,0.9556213017610115
90,0.2881669,10,0,1,7,0.1275293653142557,0.06810753821816751,0.06832363828654857,0.9556213017610115
90,0.2881669,10,0,1,8,0.1273533760471884,0.06800715864820717,0.06822262118484716,0.9556213017610115
90,0.2881669,10,0,1,10,0.12702782420595118,0.06782152230964007,0.06803580832009685,0.9556213017610115
90,0.2881669,10,0,2,3,0.13069908814576423,0.06991869918691607,0.07015444855332809,0.954142011820205
90,0.2881669,10,0,2,4,0.12923877163136016,0.06908352047901926,0.06930586846897402,0.9556213017610115
90,0.2881669,10,0,2,5,0.12816188870139056,0.0684684684683959,0.06868686868679565,0.9556213017610115
90,0.2881669,10,0,2,6,0.1277563532086149,0.0682370339071847,0.06845395782550762,0.9556213017610115
90,0.2881669,10,0,2,7,0.1275293653142557,0.06810753821816751,0.06832363828654857,0.9556213017610115
90,0.2881669,10,0,2,8,0.1273533760471884,0.06800715864820717,0.06822262118484716,0.9556213017610115
90,0.2881669,10,0,2,10,0.12702782420595118,0.06782152230964007,0.06803580832009685,0.9556213017610115
