percentile,threshold_high,min_area,kernel_size,iterations,distance_thresh,F1,IoU,Precision,Recall
99,0.67285323,100,0,1,3,0.38310269482744685,0.23693693693586967,0.25410628019200915,0.7781065088642292
99,0.67285323,100,0,2,3,0.38310269482744685,0.23693693693586967,0.25410628019200915,0.7781065088642292
99,0.67285323,75,0,1,3,0.37016185784528444,0.2271157167520418,0.24284395198410508,0.7781065088642292
99,0.67285323,75,0,2,3,0.37016185784528444,0.2271157167520418,0.24284395198410508,0.7781065088642292
99,0.67285323,100,3,1,3,0.3576248313078353,0.21774856203690326,0.23164335664234423,0.7840236686274553
99,0.67285323,100,5,2,3,0.35591133004816533,0.2164794007482529,0.22472783825729112,0.8550295857861682
99,0.67285323,100,9,1,3,0.35591133004816533,0.2164794007482529,0.22472783825729112,0.8550295857861682
99,0.67285323,100,7,1,3,0.35205992509253414,0.2136363636355544,0.2231012658219023,0.834319526614877
99,0.67285323,100,3,2,3,0.34974424552317857,0.21193335916229394,0.22308319738897603,0.8091715976211661
99,0.67285323,100,5,1,3,0.34974424552317857,0.21193335916229394,0.22308319738897603,0.8091715976211661
99,0.67285323,0,0,1,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,0,0,2,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,10,0,1,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,10,0,2,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,20,0,1,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,20,0,2,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,30,0,1,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,30,0,2,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,40,0,1,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,40,0,2,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,50,0,1,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,50,0,2,3,0.34708017155939597,0.20998003991932146,0.2233545647548902,0.7781065088642292
99,0.67285323,75,3,1,3,0.3461789679936441,0.20932069510185894,0.22212908633603468,0.7840236686274553
99,0.67285323,0,5,2,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,0,9,1,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,10,5,2,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,10,9,1,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,20,5,2,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,20,9,1,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,30,5,2,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,30,9,1,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,40,5,2,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,40,9,1,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,50,5,2,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,50,9,1,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,75,5,2,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,75,9,1,3,0.34548714883339665,0.20881502890097972,0.2164794007482529,0.8550295857861682
99,0.67285323,0,7,1,3,0.3416111447597165,0.2059897735565888,0.2147753236853969,0.834319526614877
99,0.67285323,10,7,1,3,0.3416111447597165,0.2059897735565888,0.2147753236853969,0.834319526614877
99,0.67285323,20,7,1,3,0.3416111447597165,0.2059897735565888,0.2147753236853969,0.834319526614877
99,0.67285323,30,7,1,3,0.3416111447597165,0.2059897735565888,0.2147753236853969,0.834319526614877
99,0.67285323,40,7,1,3,0.3416111447597165,0.2059897735565888,0.2147753236853969,0.834319526614877
99,0.67285323,50,7,1,3,0.3416111447597165,0.2059897735565888,0.2147753236853969,0.834319526614877
99,0.67285323,75,7,1,3,0.3416111447597165,0.2059897735565888,0.2147753236853969,0.834319526614877
99,0.67285323,0,3,2,3,0.33911965281977957,0.20418066442626287,0.2145098039207274,0.8091715976211661
99,0.67285323,0,5,1,3,0.33911965281977957,0.20418066442626287,0.2145098039207274,0.8091715976211661
99,0.67285323,10,3,2,3,0.33911965281977957,0.20418066442626287,0.2145098039207274,0.8091715976211661
99,0.67285323,10,5,1,3,0.33911965281977957,0.20418066442626287,0.2145098039207274,0.8091715976211661
99,0.67285323,20,3,2,3,0.33911965281977957,0.20418066442626287,0.2145098039207274,0.8091715976211661
99,0.67285323,20,5,1,3,0.33911965281977957,0.20418066442626287,0.2145098039207274,0.8091715976211661
