percentile,threshold_high,min_area,kernel_size,iterations,distance_thresh,F1,IoU,Precision,Recall
99,0.056588296,75,9,2,3,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,75,9,2,4,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,75,9,2,5,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,75,9,2,6,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,75,9,2,7,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,75,9,2,8,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,75,9,2,10,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,100,9,2,3,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,100,9,2,4,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,100,9,2,5,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,100,9,2,6,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,100,9,2,7,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,100,9,2,8,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,100,9,2,10,0.4261501210619359,0.27076923076645365,0.4689165186417599,0.3905325443729211
99,0.056588296,30,9,2,3,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,30,9,2,4,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,30,9,2,5,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,30,9,2,6,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,30,9,2,7,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,30,9,2,8,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,30,9,2,10,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,40,9,2,3,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,40,9,2,4,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,40,9,2,5,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,40,9,2,6,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,40,9,2,7,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,40,9,2,8,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,40,9,2,10,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,50,9,2,3,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,50,9,2,4,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,50,9,2,5,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,50,9,2,6,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,50,9,2,7,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,50,9,2,8,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,50,9,2,10,0.405841660258218,0.25458052073042836,0.42239999999324157,0.3905325443729211
99,0.056588296,10,9,2,3,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,10,9,2,4,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,10,9,2,5,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,10,9,2,6,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,10,9,2,7,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,10,9,2,8,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,10,9,2,10,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,20,9,2,3,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,20,9,2,4,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,20,9,2,5,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,20,9,2,6,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,20,9,2,7,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,20,9,2,8,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,20,9,2,10,0.37367303609077374,0.22976501305283062,0.35820895521902024,0.3905325443729211
99,0.056588296,0,9,2,3,0.3618917066459089,0.22092050209020153,0.33716475095354836,0.3905325443729211
