percentile,threshold_high,min_area,kernel_size,iterations,distance_thresh,F1,IoU,Precision,Recall
90,0.01688593,0,0,1,3,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,1,4,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,1,5,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,1,6,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,1,7,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,1,8,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,1,10,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,2,3,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,2,4,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,2,5,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,2,6,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,2,7,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,2,8,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,0,2,10,0.10036150800473372,0.05283189850470971,0.08895331095500618,0.11512638230624975
90,0.01688593,0,3,1,3,0.11405400741945125,0.06047575480323835,0.10127164087620458,0.13052922590811508
90,0.01688593,0,3,1,4,0.11405400741945125,0.06047575480323835,0.10127164087620458,0.13052922590811508
90,0.01688593,0,3,1,5,0.11405400741945125,0.06047575480323835,0.10127164087620458,0.13052922590811508
90,0.01688593,0,3,1,6,0.11405400741945125,0.06047575480323835,0.10127164087620458,0.13052922590811508
90,0.01688593,0,3,1,7,0.11405400741945125,0.06047575480323835,0.10127164087620458,0.13052922590811508
90,0.01688593,0,3,1,8,0.11405400741945125,0.06047575480323835,0.10127164087620458,0.13052922590811508
90,0.01688593,0,3,1,10,0.11405400741945125,0.06047575480323835,0.10127164087620458,0.13052922590811508
90,0.01688593,0,3,2,3,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,3,2,4,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,3,2,5,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,3,2,6,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,3,2,7,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,3,2,8,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,3,2,10,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,5,1,3,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,5,1,4,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,5,1,5,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,5,1,6,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,5,1,7,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,5,1,8,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,5,1,10,0.12360192668779198,0.06587191089447801,0.1053583855252535,0.14948657187964162
90,0.01688593,0,5,2,3,0.13396102735228296,0.07178897617674408,0.09592899206273284,0.22195892574995665
90,0.01688593,0,5,2,4,0.13396102735228296,0.07178897617674408,0.09592899206273284,0.22195892574995665
90,0.01688593,0,5,2,5,0.13396102735228296,0.07178897617674408,0.09592899206273284,0.22195892574995665
90,0.01688593,0,5,2,6,0.13396102735228296,0.07178897617674408,0.09592899206273284,0.22195892574995665
90,0.01688593,0,5,2,7,0.13396102735228296,0.07178897617674408,0.09592899206273284,0.22195892574995665
90,0.01688593,0,5,2,8,0.13396102735228296,0.07178897617674408,0.09592899206273284,0.22195892574995665
90,0.01688593,0,5,2,10,0.13396102735228296,0.07178897617674408,0.09592899206273284,0.22195892574995665
90,0.01688593,0,7,1,3,0.13182271626041625,0.07056220916921918,0.10312151616487945,0.18266192732981307
90,0.01688593,0,7,1,4,0.13182271626041625,0.07056220916921918,0.10312151616487945,0.18266192732981307
90,0.01688593,0,7,1,5,0.13182271626041625,0.07056220916921918,0.10312151616487945,0.18266192732981307
90,0.01688593,0,7,1,6,0.13182271626041625,0.07056220916921918,0.10312151616487945,0.18266192732981307
90,0.01688593,0,7,1,7,0.13182271626041625,0.07056220916921918,0.10312151616487945,0.18266192732981307
90,0.01688593,0,7,1,8,0.13182271626041625,0.07056220916921918,0.10312151616487945,0.18266192732981307
90,0.01688593,0,7,1,10,0.13182271626041625,0.07056220916921918,0.10312151616487945,0.18266192732981307
